Using GPU: 1...
X_train.shape=(2383, 2, 64), y_train.shape=(2383,);
X_test.shape=(596, 2, 64), y_test.shape=(596,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9832497860374129
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.343750, cost=0.710102, test acc=0.627517, cost=0.667004, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 2 training acc=0.625000, cost=0.664912, test acc=0.627517, cost=0.647751, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 3 training acc=0.562500, cost=0.680800, test acc=0.627517, cost=0.644111, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 4 training acc=0.625000, cost=0.644650, test acc=0.627517, cost=0.642558, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 5 training acc=0.531250, cost=0.746223, test acc=0.627517, cost=0.638956, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 6 training acc=0.687500, cost=0.604099, test acc=0.627517, cost=0.636598, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 7 training acc=0.562500, cost=0.686829, test acc=0.627517, cost=0.636753, disagree_f1=0.771134, agree_f1=0.000000, average_f1=0.385567
BATCH 8 training acc=0.562500, cost=0.662417, test acc=0.629195, cost=0.637472, disagree_f1=0.771930, agree_f1=0.008969, average_f1=0.390449
BATCH 9 training acc=0.781250, cost=0.583747, test acc=0.629195, cost=0.630004, disagree_f1=0.771930, agree_f1=0.008969, average_f1=0.390449
BATCH 10 training acc=0.625000, cost=0.675669, test acc=0.640940, cost=0.625133, disagree_f1=0.777083, agree_f1=0.077586, average_f1=0.427335
BATCH 11 training acc=0.593750, cost=0.682647, test acc=0.651007, cost=0.622501, disagree_f1=0.781971, agree_f1=0.126050, average_f1=0.454011
BATCH 12 training acc=0.750000, cost=0.668836, test acc=0.649329, cost=0.621765, disagree_f1=0.781152, agree_f1=0.118143, average_f1=0.449648
BATCH 13 training acc=0.656250, cost=0.603301, test acc=0.645973, cost=0.619286, disagree_f1=0.779519, agree_f1=0.102128, average_f1=0.440823
BATCH 14 training acc=0.562500, cost=0.686022, test acc=0.647651, cost=0.618263, disagree_f1=0.779412, agree_f1=0.125000, average_f1=0.452206
BATCH 15 training acc=0.687500, cost=0.582176, test acc=0.649329, cost=0.615349, disagree_f1=0.779768, agree_f1=0.139918, average_f1=0.459843
BATCH 16 training acc=0.531250, cost=0.694912, test acc=0.661074, cost=0.613899, disagree_f1=0.781857, agree_f1=0.240602, average_f1=0.511229
