Using GPU: 3...
X_train.shape=(4701, 2, 64), y_train.shape=(4701,);
X_test.shape=(1175, 2, 64), y_test.shape=(1175,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.625000, cost=0.684375, test acc=0.656170, cost=0.638239, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 2 training acc=0.625000, cost=0.661489, test acc=0.656170, cost=0.640369, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 3 training acc=0.687500, cost=0.604066, test acc=0.656170, cost=0.639184, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 4 training acc=0.718750, cost=0.610753, test acc=0.656170, cost=0.637858, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 5 training acc=0.562500, cost=0.712036, test acc=0.656170, cost=0.622983, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 6 training acc=0.750000, cost=0.582547, test acc=0.656170, cost=0.619784, disagree_f1=0.792395, agree_f1=0.000000, average_f1=0.396197
BATCH 7 training acc=0.687500, cost=0.581424, test acc=0.664681, cost=0.619056, disagree_f1=0.795431, agree_f1=0.070755, average_f1=0.433093
BATCH 8 training acc=0.812500, cost=0.515099, test acc=0.662128, cost=0.651506, disagree_f1=0.794620, agree_f1=0.047962, average_f1=0.421291
BATCH 9 training acc=0.750000, cost=0.584500, test acc=0.665532, cost=0.676956, disagree_f1=0.796267, agree_f1=0.066508, average_f1=0.431388
BATCH 10 training acc=0.656250, cost=0.627757, test acc=0.681702, cost=0.649193, disagree_f1=0.802534, agree_f1=0.179825, average_f1=0.491179
BATCH 11 training acc=0.750000, cost=0.508646, test acc=0.697021, cost=0.613082, disagree_f1=0.799775, agree_f1=0.377622, average_f1=0.588699
BATCH 12 training acc=0.562500, cost=0.662709, test acc=0.668085, cost=0.612853, disagree_f1=0.755332, agree_f1=0.484127, average_f1=0.619730
BATCH 13 training acc=0.437500, cost=0.761930, test acc=0.614468, cost=0.648241, disagree_f1=0.679406, agree_f1=0.516542, average_f1=0.597974
BATCH 14 training acc=0.656250, cost=0.622438, test acc=0.604255, cost=0.655950, disagree_f1=0.657837, agree_f1=0.530777, average_f1=0.594307
BATCH 15 training acc=0.625000, cost=0.661765, test acc=0.636596, cost=0.632806, disagree_f1=0.708532, agree_f1=0.517514, average_f1=0.613023
BATCH 16 training acc=0.687500, cost=0.638525, test acc=0.690213, cost=0.606949, disagree_f1=0.775031, agree_f1=0.502732, average_f1=0.638882
BATCH 17 training acc=0.718750, cost=0.563811, test acc=0.697872, cost=0.601468, disagree_f1=0.805052, agree_f1=0.328922, average_f1=0.566987
BATCH 18 training acc=0.593750, cost=0.605829, test acc=0.686809, cost=0.611807, disagree_f1=0.804878, agree_f1=0.206897, average_f1=0.505887
