Using GPU: 3...
X_train.shape=(4701, 2, 64), y_train.shape=(4701,);
X_test.shape=(1175, 2, 64), y_test.shape=(1175,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.share_attention_layer.0.weight
model.share_attention_layer.0.bias
model.share_attention_layer.3.weight
model.share_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.375000, cost=0.698752, test acc=0.660426, cost=0.654286, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 2 training acc=0.625000, cost=0.676239, test acc=0.660426, cost=0.639122, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 3 training acc=0.625000, cost=0.654593, test acc=0.660426, cost=0.633404, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 4 training acc=0.656250, cost=0.644758, test acc=0.660426, cost=0.634281, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 5 training acc=0.625000, cost=0.656825, test acc=0.660426, cost=0.633428, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 6 training acc=0.718750, cost=0.579855, test acc=0.660426, cost=0.633631, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 7 training acc=0.656250, cost=0.652062, test acc=0.660426, cost=0.630661, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 8 training acc=0.843750, cost=0.493669, test acc=0.660426, cost=0.635256, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 9 training acc=0.750000, cost=0.572268, test acc=0.660426, cost=0.640785, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 10 training acc=0.687500, cost=0.635572, test acc=0.660426, cost=0.637421, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 11 training acc=0.812500, cost=0.484800, test acc=0.660426, cost=0.641199, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 12 training acc=0.656250, cost=0.693757, test acc=0.660426, cost=0.637108, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 13 training acc=0.625000, cost=0.715928, test acc=0.660426, cost=0.629442, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 14 training acc=0.687500, cost=0.631883, test acc=0.660426, cost=0.627112, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 15 training acc=0.718750, cost=0.589605, test acc=0.660426, cost=0.627261, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 16 training acc=0.593750, cost=0.663278, test acc=0.660426, cost=0.629644, disagree_f1=0.795489, agree_f1=0.000000, average_f1=0.397745
BATCH 17 training acc=0.718750, cost=0.604972, test acc=0.659574, cost=0.630494, disagree_f1=0.794872, agree_f1=0.000000, average_f1=0.397436
BATCH 18 training acc=0.656250, cost=0.650227, test acc=0.659574, cost=0.626671, disagree_f1=0.794872, agree_f1=0.000000, average_f1=0.397436
BATCH 19 training acc=0.625000, cost=0.651829, test acc=0.659574, cost=0.621920, disagree_f1=0.794872, agree_f1=0.000000, average_f1=0.397436
BATCH 20 training acc=0.687500, cost=0.608285, test acc=0.659574, cost=0.615338, disagree_f1=0.794872, agree_f1=0.000000, average_f1=0.397436
