Using GPU: 1...
X_train.shape=(4700, 2, 64), y_train.shape=(4700,);
X_test.shape=(1176, 2, 64), y_test.shape=(1176,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9742634608872334
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.750000, cost=0.670969, test acc=0.676020, cost=0.623462, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 2 training acc=0.687500, cost=0.603687, test acc=0.676020, cost=0.648864, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 3 training acc=0.656250, cost=0.649852, test acc=0.676020, cost=0.647701, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 4 training acc=0.687500, cost=0.641057, test acc=0.676020, cost=0.626632, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 5 training acc=0.656250, cost=0.622906, test acc=0.676020, cost=0.615670, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 6 training acc=0.625000, cost=0.683245, test acc=0.676020, cost=0.620486, disagree_f1=0.806697, agree_f1=0.000000, average_f1=0.403349
BATCH 7 training acc=0.500000, cost=0.719911, test acc=0.693027, cost=0.649397, disagree_f1=0.813050, agree_f1=0.142518, average_f1=0.477784
BATCH 8 training acc=0.625000, cost=0.655623, test acc=0.592687, cost=0.675656, disagree_f1=0.671242, agree_f1=0.464804, average_f1=0.568023
BATCH 9 training acc=0.562500, cost=0.687767, test acc=0.593537, cost=0.672511, disagree_f1=0.672603, agree_f1=0.464126, average_f1=0.568364
BATCH 10 training acc=0.468750, cost=0.690074, test acc=0.661565, cost=0.651051, disagree_f1=0.754926, agree_f1=0.453297, average_f1=0.604111
BATCH 11 training acc=0.718750, cost=0.652894, test acc=0.700680, cost=0.631460, disagree_f1=0.795587, agree_f1=0.441270, average_f1=0.618428
BATCH 12 training acc=0.625000, cost=0.634809, test acc=0.696429, cost=0.614214, disagree_f1=0.803306, agree_f1=0.335196, average_f1=0.569251
BATCH 13 training acc=0.718750, cost=0.653586, test acc=0.693027, cost=0.605103, disagree_f1=0.810697, agree_f1=0.188764, average_f1=0.499731
BATCH 14 training acc=0.687500, cost=0.600450, test acc=0.687075, cost=0.607197, disagree_f1=0.810700, agree_f1=0.098039, average_f1=0.454369
BATCH 15 training acc=0.625000, cost=0.614781, test acc=0.686224, cost=0.613385, disagree_f1=0.810672, agree_f1=0.084367, average_f1=0.447520
BATCH 16 training acc=0.781250, cost=0.479929, test acc=0.685374, cost=0.629987, disagree_f1=0.810256, agree_f1=0.079602, average_f1=0.444929
BATCH 17 training acc=0.625000, cost=0.674945, test acc=0.687075, cost=0.629794, disagree_f1=0.810894, agree_f1=0.093596, average_f1=0.452245
BATCH 18 training acc=0.718750, cost=0.589483, test acc=0.686224, cost=0.619217, disagree_f1=0.809105, agree_f1=0.119332, average_f1=0.464218
BATCH 19 training acc=0.562500, cost=0.850691, test acc=0.687075, cost=0.605439, disagree_f1=0.808732, agree_f1=0.140187, average_f1=0.474459
BATCH 20 training acc=0.656250, cost=0.623112, test acc=0.695578, cost=0.600694, disagree_f1=0.810782, agree_f1=0.221739, average_f1=0.516261
BATCH 21 training acc=0.781250, cost=0.528175, test acc=0.698129, cost=0.600580, disagree_f1=0.812070, agree_f1=0.233261, average_f1=0.522666
BATCH 22 training acc=0.687500, cost=0.548785, test acc=0.695578, cost=0.600107, disagree_f1=0.810782, agree_f1=0.221739, average_f1=0.516261
BATCH 23 training acc=0.625000, cost=0.719588, test acc=0.701531, cost=0.602063, disagree_f1=0.812999, agree_f1=0.261053, average_f1=0.537026
BATCH 24 training acc=0.687500, cost=0.610415, test acc=0.700680, cost=0.604704, disagree_f1=0.810345, agree_f1=0.290323, average_f1=0.550334
BATCH 25 training acc=0.687500, cost=0.615893, test acc=0.703231, cost=0.607905, disagree_f1=0.810429, agree_f1=0.317025, average_f1=0.563727
BATCH 26 training acc=0.750000, cost=0.632661, test acc=0.704082, cost=0.609126, disagree_f1=0.811075, agree_f1=0.317647, average_f1=0.564361
BATCH 27 training acc=0.656250, cost=0.625076, test acc=0.698980, cost=0.608524, disagree_f1=0.808234, agree_f1=0.300395, average_f1=0.554315
BATCH 28 training acc=0.750000, cost=0.606981, test acc=0.701531, cost=0.603128, disagree_f1=0.811796, agree_f1=0.279261, average_f1=0.545529
BATCH 29 training acc=0.750000, cost=0.580610, test acc=0.694728, cost=0.595000, disagree_f1=0.811152, agree_f1=0.203991, average_f1=0.507572
BATCH 30 training acc=0.781250, cost=0.582805, test acc=0.686224, cost=0.591605, disagree_f1=0.809892, agree_f1=0.102190, average_f1=0.456041
