Using GPU: 2...
X_train.shape=(30752, 2, 64), y_train.shape=(30752,);
X_test.shape=(3942, 2, 64), y_test.shape=(3942,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9407318579890258
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
model.cross_dot_v1_r2q_attention_layer.0.weight
model.cross_dot_v1_r2q_attention_layer.0.bias
model.cross_dot_v1_q2r_attention_layer.0.weight
model.cross_dot_v1_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.687500, cost=0.679227, test acc=0.664891, cost=0.630035, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 2 training acc=0.593750, cost=0.677770, test acc=0.664891, cost=0.622591, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 3 training acc=0.656250, cost=0.613663, test acc=0.664891, cost=0.620381, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 4 training acc=0.656250, cost=0.636023, test acc=0.664891, cost=0.616179, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 5 training acc=0.562500, cost=0.721538, test acc=0.664891, cost=0.610123, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 6 training acc=0.718750, cost=0.574536, test acc=0.664891, cost=0.609317, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 7 training acc=0.656250, cost=0.563699, test acc=0.663876, cost=0.603234, disagree_f1=0.795871, agree_f1=0.048816, average_f1=0.422343
BATCH 8 training acc=0.656250, cost=0.543231, test acc=0.675292, cost=0.596418, disagree_f1=0.794543, agree_f1=0.226119, average_f1=0.510331
BATCH 9 training acc=0.750000, cost=0.498455, test acc=0.678336, cost=0.602054, disagree_f1=0.791104, agree_f1=0.300992, average_f1=0.546048
BATCH 10 training acc=0.718750, cost=0.473832, test acc=0.674784, cost=0.632563, disagree_f1=0.781973, agree_f1=0.360279, average_f1=0.571126
BATCH 11 training acc=0.593750, cost=0.770844, test acc=0.674531, cost=0.638588, disagree_f1=0.767867, agree_f1=0.455664, average_f1=0.611765
BATCH 12 training acc=0.687500, cost=0.555028, test acc=0.673009, cost=0.650543, disagree_f1=0.765081, agree_f1=0.462244, average_f1=0.613663
BATCH 13 training acc=0.750000, cost=0.530968, test acc=0.659056, cost=0.650370, disagree_f1=0.743316, agree_f1=0.492447, average_f1=0.617881
BATCH 14 training acc=0.781250, cost=0.568088, test acc=0.648656, cost=0.643134, disagree_f1=0.726447, agree_f1=0.509039, average_f1=0.617743
BATCH 15 training acc=0.687500, cost=0.603128, test acc=0.647894, cost=0.627796, disagree_f1=0.722289, agree_f1=0.519058, average_f1=0.620673
BATCH 16 training acc=0.750000, cost=0.485151, test acc=0.638001, cost=0.627551, disagree_f1=0.705226, agree_f1=0.531055, average_f1=0.618141
BATCH 17 training acc=0.687500, cost=0.620239, test acc=0.636986, cost=0.622235, disagree_f1=0.703174, agree_f1=0.532811, average_f1=0.617992
BATCH 18 training acc=0.656250, cost=0.579087, test acc=0.638508, cost=0.617308, disagree_f1=0.706004, agree_f1=0.530787, average_f1=0.618395
