Using GPU: 1...
X_train.shape=(30752, 2, 64), y_train.shape=(30752,);
X_test.shape=(3942, 2, 64), y_test.shape=(3942,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9407318579890258
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.q2q_attention_layer.0.weight
model.q2q_attention_layer.0.bias
model.q2q_attention_layer.3.weight
model.q2q_attention_layer.3.bias
model.r2r_attention_layer.0.weight
model.r2r_attention_layer.0.bias
model.r2r_attention_layer.3.weight
model.r2r_attention_layer.3.bias
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.593750, cost=0.687290, test acc=0.664891, cost=0.629171, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 2 training acc=0.718750, cost=0.609573, test acc=0.664891, cost=0.622671, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 3 training acc=0.718750, cost=0.545788, test acc=0.664891, cost=0.672375, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 4 training acc=0.656250, cost=0.696686, test acc=0.664891, cost=0.663239, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 5 training acc=0.656250, cost=0.612606, test acc=0.664891, cost=0.629148, disagree_f1=0.798720, agree_f1=0.000000, average_f1=0.399360
BATCH 6 training acc=0.687500, cost=0.548065, test acc=0.665398, cost=0.607739, disagree_f1=0.798964, agree_f1=0.003023, average_f1=0.400994
BATCH 7 training acc=0.656250, cost=0.622925, test acc=0.678336, cost=0.599723, disagree_f1=0.792539, agree_f1=0.284424, average_f1=0.538482
BATCH 8 training acc=0.718750, cost=0.606434, test acc=0.672248, cost=0.603057, disagree_f1=0.769203, agree_f1=0.434821, average_f1=0.602012
BATCH 9 training acc=0.781250, cost=0.582756, test acc=0.674277, cost=0.599924, disagree_f1=0.772663, agree_f1=0.425760, average_f1=0.599212
BATCH 10 training acc=0.562500, cost=0.684438, test acc=0.672501, cost=0.598850, disagree_f1=0.771626, agree_f1=0.421336, average_f1=0.596481
BATCH 11 training acc=0.718750, cost=0.581599, test acc=0.677575, cost=0.595493, disagree_f1=0.782400, agree_f1=0.377876, average_f1=0.580138
BATCH 12 training acc=0.531250, cost=0.630683, test acc=0.679604, cost=0.594042, disagree_f1=0.782354, agree_f1=0.393080, average_f1=0.587717
BATCH 13 training acc=0.562500, cost=0.693010, test acc=0.679858, cost=0.591987, disagree_f1=0.786247, agree_f1=0.362626, average_f1=0.574436
BATCH 14 training acc=0.718750, cost=0.542977, test acc=0.681126, cost=0.588936, disagree_f1=0.792608, agree_f1=0.310477, average_f1=0.551543
BATCH 15 training acc=0.656250, cost=0.561310, test acc=0.680619, cost=0.588439, disagree_f1=0.796575, agree_f1=0.257227, average_f1=0.526901
BATCH 16 training acc=0.656250, cost=0.633310, test acc=0.680619, cost=0.593745, disagree_f1=0.799746, agree_f1=0.211647, average_f1=0.505696
BATCH 17 training acc=0.562500, cost=0.600332, test acc=0.682648, cost=0.591515, disagree_f1=0.799165, agree_f1=0.244109, average_f1=0.521637
BATCH 18 training acc=0.656250, cost=0.605070, test acc=0.683156, cost=0.584282, disagree_f1=0.793792, agree_f1=0.316366, average_f1=0.555079
BATCH 19 training acc=0.625000, cost=0.631381, test acc=0.691273, cost=0.582261, disagree_f1=0.787201, agree_f1=0.437875, average_f1=0.612538
BATCH 20 training acc=0.750000, cost=0.475634, test acc=0.693303, cost=0.582450, disagree_f1=0.786509, agree_f1=0.455651, average_f1=0.621080
BATCH 21 training acc=0.812500, cost=0.479713, test acc=0.695332, cost=0.579345, disagree_f1=0.789113, agree_f1=0.451348, average_f1=0.620230
BATCH 22 training acc=0.625000, cost=0.693272, test acc=0.692542, cost=0.579536, disagree_f1=0.780594, agree_f1=0.486441, average_f1=0.633517
BATCH 23 training acc=0.656250, cost=0.604956, test acc=0.682648, cost=0.583710, disagree_f1=0.759562, agree_f1=0.533383, average_f1=0.646472
BATCH 24 training acc=0.750000, cost=0.615327, test acc=0.672501, cost=0.590949, disagree_f1=0.740607, agree_f1=0.555900, average_f1=0.648253
BATCH 25 training acc=0.750000, cost=0.511447, test acc=0.675799, cost=0.586245, disagree_f1=0.745621, agree_f1=0.553147, average_f1=0.649384
BATCH 26 training acc=0.718750, cost=0.543991, test acc=0.686961, cost=0.578620, disagree_f1=0.765131, agree_f1=0.530798, average_f1=0.647965
BATCH 27 training acc=0.781250, cost=0.456438, test acc=0.694571, cost=0.590137, disagree_f1=0.783764, agree_f1=0.480138, average_f1=0.631951
BATCH 28 training acc=0.750000, cost=0.459254, test acc=0.694064, cost=0.645256, disagree_f1=0.795593, agree_f1=0.392137, average_f1=0.593865
BATCH 29 training acc=0.656250, cost=0.704240, test acc=0.686961, cost=0.693256, disagree_f1=0.796235, agree_f1=0.324945, average_f1=0.560590
BATCH 30 training acc=0.718750, cost=0.769960, test acc=0.690512, cost=0.704162, disagree_f1=0.799869, agree_f1=0.317673, average_f1=0.558771
BATCH 31 training acc=0.718750, cost=0.668639, test acc=0.691020, cost=0.683242, disagree_f1=0.799671, agree_f1=0.324834, average_f1=0.562252
BATCH 32 training acc=0.531250, cost=0.800780, test acc=0.698123, cost=0.640431, disagree_f1=0.800603, agree_f1=0.378914, average_f1=0.589759
BATCH 33 training acc=0.656250, cost=0.770028, test acc=0.701674, cost=0.598663, disagree_f1=0.797799, agree_f1=0.431335, average_f1=0.614567
BATCH 34 training acc=0.625000, cost=0.502544, test acc=0.704465, cost=0.573969, disagree_f1=0.790806, agree_f1=0.496760, average_f1=0.643783
BATCH 35 training acc=0.593750, cost=0.730157, test acc=0.694825, cost=0.572397, disagree_f1=0.769231, agree_f1=0.549607, average_f1=0.659419
