Using GPU: 0...
X_train.shape=(19819, 2, 64), y_train.shape=(19819,);
X_test.shape=(4955, 2, 64), y_test.shape=(4955,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9253959683225342
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.r2q_attention_layer.0.weight
model.r2q_attention_layer.0.bias
model.r2q_attention_layer.3.weight
model.r2q_attention_layer.3.bias
model.q2r_attention_layer.0.weight
model.q2r_attention_layer.0.bias
model.q2r_attention_layer.3.weight
model.q2r_attention_layer.3.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.531250, cost=0.692125, test acc=0.463774, cost=0.712996, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 2 training acc=0.406250, cost=0.715550, test acc=0.463774, cost=0.704591, disagree_f1=0.000000, agree_f1=0.633669, average_f1=0.316834
BATCH 3 training acc=0.437500, cost=0.713202, test acc=0.455499, cost=0.694537, disagree_f1=0.263244, agree_f1=0.568182, average_f1=0.415713
BATCH 4 training acc=0.468750, cost=0.691441, test acc=0.536226, cost=0.692026, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 5 training acc=0.500000, cost=0.688937, test acc=0.536226, cost=0.692048, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 6 training acc=0.437500, cost=0.696894, test acc=0.501312, cost=0.693329, disagree_f1=0.625889, agree_f1=0.252345, average_f1=0.439117
BATCH 7 training acc=0.375000, cost=0.705264, test acc=0.536226, cost=0.691659, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 8 training acc=0.500000, cost=0.689570, test acc=0.536226, cost=0.690859, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 9 training acc=0.531250, cost=0.691580, test acc=0.536226, cost=0.690488, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 10 training acc=0.531250, cost=0.683029, test acc=0.536226, cost=0.690480, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 11 training acc=0.375000, cost=0.717561, test acc=0.536226, cost=0.691435, disagree_f1=0.698108, agree_f1=0.000000, average_f1=0.349054
BATCH 12 training acc=0.468750, cost=0.696946, test acc=0.536831, cost=0.691893, disagree_f1=0.697589, agree_f1=0.011202, average_f1=0.354395
BATCH 13 training acc=0.562500, cost=0.691536, test acc=0.534208, cost=0.692353, disagree_f1=0.662376, agree_f1=0.249187, average_f1=0.455781
BATCH 14 training acc=0.593750, cost=0.689426, test acc=0.540868, cost=0.691620, disagree_f1=0.689505, agree_f1=0.119241, average_f1=0.404373
BATCH 15 training acc=0.468750, cost=0.697203, test acc=0.537033, cost=0.690615, disagree_f1=0.698078, agree_f1=0.007785, average_f1=0.352932
BATCH 16 training acc=0.468750, cost=0.692090, test acc=0.536024, cost=0.689850, disagree_f1=0.697937, agree_f1=0.000000, average_f1=0.348969
